"dis_id","Disease","Fiscal Year","Sex","Age Group","Population","Incidence","Prevalence","Mortality with Disease","Mortality without Disease"
1,Diabetes,2011,M,45-49,1394320,10920,95910,550,2340
1,Diabetes,2011,M,50-54,1397390,13780,138340,1020,3670
1,Diabetes,2011,M,55-59,1232500,15300,175830,1920,4890
1,Diabetes,2011,M,60-64,1045200,15390,207240,2960,6060
1,Diabetes,2011,M,65-69,812100,13000,202780,4230,6660
1,Diabetes,2011,M,70-74,581820,9320,169960,5380,7170
1,Diabetes,2011,M,75-79,441860,6840,139630,6810,8930
1,Diabetes,2011,M,80-84,323290,4600,101780,7830,11480
1,Diabetes,2011,M,85-89,181390,2340,52340,6560,11310
1,Diabetes,2011,M,90+,91220,880,20940,4230,10370
1,Diabetes,2012,F,1-4,757690,180,370,0,170
1,Diabetes,2012,F,5-9,930950,350,1760,10,60
1,Diabetes,2012,F,10-14,919180,480,3690,10,90
1,Diabetes,2012,F,15-19,1039610,530,6010,0,230
1,Diabetes,2012,F,20-24,1190710,750,8490,20,320
1,Diabetes,2012,F,25-29,1215540,1470,13050,30,330
1,Diabetes,2012,F,30-34,1244950,2490,21910,40,460
1,Diabetes,2012,F,35-39,1215740,3640,34750,90,560
1,Diabetes,2012,F,40-44,1252360,4910,52260,160,880
1,Diabetes,2012,F,45-49,1346980,7050,77780,330,1610
1,Diabetes,2012,F,50-54,1416270,9710,110710,720,2520
1,Diabetes,2012,F,55-59,1287110,11270,141510,1150,3470
1,Diabetes,2012,F,60-64,1092050,11250,164640,1800,4120
1,Diabetes,2012,F,65-69,901510,9880,170280,2670,5060
1,Diabetes,2012,F,70-74,665310,7730,149860,3510,5810
1,Diabetes,2012,F,75-79,526290,6110,134850,4790,7410
1,Diabetes,2012,F,80-84,438510,4690,116230,6830,11390
1,Diabetes,2012,F,85-89,317580,3160,80520,7730,15530
1,Diabetes,2012,F,90+,233190,1950,48190,8330,25560
1,Diabetes,2012,M,1-4,796750,190,440,0,200
1,Diabetes,2012,M,5-9,977420,340,2010,0,80
1,Diabetes,2012,M,10-14,965810,480,4040,0,80
1,Diabetes,2012,M,15-19,1094960,510,6520,10,430
1,Diabetes,2012,M,20-24,1237230,630,8460,10,820
1,Diabetes,2012,M,25-29,1239000,1200,11570,40,800
1,Diabetes,2012,M,30-34,1220300,2270,18210,80,850
1,Diabetes,2012,M,35-39,1196190,4040,31220,110,980
1,Diabetes,2012,M,40-44,1254330,6950,57410,230,1410
1,Diabetes,2012,M,45-49,1357540,10390,96010,530,2230
1,Diabetes,2012,M,50-54,1420000,13440,142400,1090,3750
1,Diabetes,2012,M,55-59,1274880,14780,182210,1930,5080
1,Diabetes,2012,M,60-64,1064950,14600,210760,3120,6110
1,Diabetes,2012,M,65-69,864880,12840,217340,4480,7000
1,Diabetes,2012,M,70-74,611430,8890,180770,5620,7380
1,Diabetes,2012,M,75-79,450480,6220,144810,6780,8850
1,Diabetes,2012,M,80-84,331870,4240,107530,8340,11680
1,Diabetes,2012,M,85-89,189610,2150,56510,6970,11780
1,Diabetes,2012,M,90+,98620,950,23450,4670,11200
1,Diabetes,2013,F,1-4,756700,170,380,0,210
1,Diabetes,2013,F,5-9,953170,320,1730,0,80
1,Diabetes,2013,F,10-14,920810,490,3750,0,100
1,Diabetes,2013,F,15-19,1025960,500,6050,10,210
1,Diabetes,2013,F,20-24,1197780,840,8770,20,340
1,Diabetes,2013,F,25-29,1227100,1400,13040,20,370
1,Diabetes,2013,F,30-34,1271260,2720,22440,50,440
1,Diabetes,2013,F,35-39,1233870,3870,35460,80,570
1,Diabetes,2013,F,40-44,1247800,5190,53360,150,860
1,Diabetes,2013,F,45-49,1312030,7130,77670,330,1430
1,Diabetes,2013,F,50-54,1432190,10090,113810,650,2430
1,Diabetes,2013,F,55-59,1318080,11900,146410,1150,3500
1,Diabetes,2013,F,60-64,1124730,11780,169470,1790,4150
1,Diabetes,2013,F,65-69,948690,10880,181170,2880,5040
1,Diabetes,2013,F,70-74,696300,7980,157540,3590,5940
1,Diabetes,2013,F,75-79,538860,6040,139690,4660,7460
1,Diabetes,2013,F,80-84,441030,4490,118930,6530,11150
1,Diabetes,2013,F,85-89,320480,3120,83400,7600,14990
1,Diabetes,2013,F,90+,245340,1910,52760,8610,25750
1,Diabetes,2013,M,1-4,798100,180,430,0,200
1,Diabetes,2013,M,5-9,1001040,340,1950,10,80
1,Diabetes,2013,M,10-14,968050,550,4130,0,90
1,Diabetes,2013,M,15-19,1078720,530,6630,10,360
1,Diabetes,2013,M,20-24,1247800,640,8760,10,720
1,Diabetes,2013,M,25-29,1257340,1210,11660,30,780
1,Diabetes,2013,M,30-34,1250720,2490,18880,60,860
1,Diabetes,2013,M,35-39,1214760,4300,31940,130,920
1,Diabetes,2013,M,40-44,1249860,7040,57720,210,1310
1,Diabetes,2013,M,45-49,1320590,10320,95560,510,2180
1,Diabetes,2013,M,50-54,1440140,13890,146750,1000,3520
1,Diabetes,2013,M,55-59,1308750,15170,188150,1930,4990
1,Diabetes,2013,M,60-64,1094020,14870,215980,3240,6040
1,Diabetes,2013,M,65-69,908000,13410,230230,4540,7160
1,Diabetes,2013,M,70-74,642780,9200,191440,5750,7510
1,Diabetes,2013,M,75-79,463600,6640,151920,6940,8650
1,Diabetes,2013,M,80-84,338890,4310,112240,8110,11050
1,Diabetes,2013,M,85-89,196880,2260,60730,7030,11610
1,Diabetes,2013,M,90+,105570,970,25970,4920,11320
1,Diabetes,2014,F,1-4,760250,180,400,0,180
1,Diabetes,2014,F,5-9,971290,320,1700,0,60
1,Diabetes,2014,F,10-14,924150,500,3790,0,70
1,Diabetes,2014,F,15-19,1011120,530,6060,10,170
1,Diabetes,2014,F,20-24,1196590,860,9000,30,280
1,Diabetes,2014,F,25-29,1246770,1480,13310,50,410
1,Diabetes,2014,F,30-34,1290460,2620,22630,60,510
1,Diabetes,2014,F,35-39,1253230,3930,36130,90,600
1,Diabetes,2014,F,40-44,1245580,5160,54320,170,880
1,Diabetes,2014,F,45-49,1282540,7000,77620,280,1400
1,Diabetes,2014,F,50-54,1437180,10110,116680,640,2410
1,Diabetes,2014,F,55-59,1342860,11710,149910,1200,3560
1,Diabetes,2014,F,60-64,1161620,11550,174860,1990,4390
1,Diabetes,2014,F,65-69,994970,11150,192210,3010,5270
1,Diabetes,2014,F,70-74,726350,8090,165240,3830,6200
1,Diabetes,2014,F,75-79,551660,5940,143960,4880,7570
1,Diabetes,2014,F,80-84,443330,4350,121770,7010,11340
1,Diabetes,2014,F,85-89,321780,2900,86340,8210,15730
1,Diabetes,2014,F,90+,249100,1990,56770,10180,27810
1,Diabetes,2014,M,1-4,800810,170,400,0,170
1,Diabetes,2014,M,5-9,1020420,360,1950,0,70
1,Diabetes,2014,M,10-14,971180,480,4020,0,90
1,Diabetes,2014,M,15-19,1062140,540,6750,10,370
1,Diabetes,2014,M,20-24,1249170,670,8990,30,710
1,Diabetes,2014,M,25-29,1278800,1270,11980,50,770
1,Diabetes,2014,M,30-34,1273070,2560,19350,70,840
1,Diabetes,2014,M,35-39,1233000,4420,32750,110,970
1,Diabetes,2014,M,40-44,1244750,7160,57890,220,1230
1,Diabetes,2014,M,45-49,1290600,10190,95750,510,1970
1,Diabetes,2014,M,50-54,1446120,13830,150140,1010,3390
1,Diabetes,2014,M,55-59,1335400,15200,193040,1850,4870
1,Diabetes,2014,M,60-64,1129410,14900,222160,3030,6190
1,Diabetes,2014,M,65-69,951190,13780,242690,4950,7390
1,Diabetes,2014,M,70-74,673710,9290,202480,6130,7900
1,Diabetes,2014,M,75-79,477450,6400,158430,7240,8670
1,Diabetes,2014,M,80-84,344930,4130,116790,8660,11490
1,Diabetes,2014,M,85-89,202170,2180,65040,7830,12160
1,Diabetes,2014,M,90+,106350,1020,28250,5540,12380
1,Diabetes,2015,F,1-4,762890,150,350,0,140
1,Diabetes,2015,F,5-9,987710,340,1720,0,80
1,Diabetes,2015,F,10-14,936920,450,3880,10,80
1,Diabetes,2015,F,15-19,994550,600,6020,10,220
1,Diabetes,2015,F,20-24,1188120,870,9280,10,340
1,Diabetes,2015,F,25-29,1265750,1640,13590,30,420
1,Diabetes,2015,F,30-34,1304050,2750,22880,40,490
1,Diabetes,2015,F,35-39,1272880,4100,36870,90,620
1,Diabetes,2015,F,40-44,1240750,5380,55060,180,850
1,Diabetes,2015,F,45-49,1276620,7220,79020,320,1300
1,Diabetes,2015,F,50-54,1418110,10350,118080,710,2490
1,Diabetes,2015,F,55-59,1371020,12100,154400,1240,3610
1,Diabetes,2015,F,60-64,1199120,11620,180450,2000,4520
1,Diabetes,2015,F,65-69,1038390,11190,201400,3100,5550
1,Diabetes,2015,F,70-74,755490,7890,172760,3900,6320
1,Diabetes,2015,F,75-79,568560,5750,148970,5080,7480
1,Diabetes,2015,F,80-84,445810,4080,123620,6810,10840
1,Diabetes,2015,F,85-89,325410,2770,89070,8050,14550
1,Diabetes,2015,F,90+,254340,1840,59960,9700,26360
1,Diabetes,2015,M,1-4,804030,170,420,10,210
1,Diabetes,2015,M,5-9,1038760,360,1930,0,100
1,Diabetes,2015,M,10-14,983670,550,4090,10,100
1,Diabetes,2015,M,15-19,1045690,560,6750,10,380
1,Diabetes,2015,M,20-24,1239000,740,9290,20,870
1,Diabetes,2015,M,25-29,1299820,1300,12250,50,970
1,Diabetes,2015,M,30-34,1290170,2680,19930,80,1030
1,Diabetes,2015,M,35-39,1252620,4630,33500,110,1070
1,Diabetes,2015,M,40-44,1236160,7330,58370,260,1380
1,Diabetes,2015,M,45-49,1282410,10480,96850,490,2090
1,Diabetes,2015,M,50-54,1429800,14030,152100,1080,3580
1,Diabetes,2015,M,55-59,1363980,15830,198610,1930,5210
1,Diabetes,2015,M,60-64,1167630,15250,229790,3280,6690
1,Diabetes,2015,M,65-69,991920,13950,253800,5000,7630
1,Diabetes,2015,M,70-74,702890,9570,212560,6210,7970
1,Diabetes,2015,M,75-79,493880,6400,165540,7420,8620
1,Diabetes,2015,M,80-84,350750,3880,120830,8570,10860
1,Diabetes,2015,M,85-89,210340,2070,69220,8020,11960
1,Diabetes,2015,M,90+,109630,960,30740,5860,12280
1,Diabetes,2016,F,1-4,732270,170,360,10,160
1,Diabetes,2016,F,5-9,957340,330,1670,0,70
1,Diabetes,2016,F,10-14,918400,470,3670,10,80
1,Diabetes,2016,F,15-19,950020,560,5900,10,200
1,Diabetes,2016,F,20-24,1136520,900,9140,30,290
1,Diabetes,2016,F,25-29,1241710,1750,13590,30,390
1,Diabetes,2016,F,30-34,1271960,3160,22700,50,520
1,Diabetes,2016,F,35-39,1257310,4350,36890,90,610
1,Diabetes,2016,F,40-44,1210330,5470,54270,180,790
1,Diabetes,2016,F,45-49,1240780,7140,78140,330,1300
1,Diabetes,2016,F,50-54,1351330,10090,115790,680,2290
1,Diabetes,2016,F,55-59,1352120,11730,153830,1220,3430
1,Diabetes,2016,F,60-64,1202490,11620,180920,1950,4380
1,Diabetes,2016,F,65-69,1025570,10980,199580,3070,5450
1,Diabetes,2016,F,70-74,792100,8340,181920,4000,6560
1,Diabetes,2016,F,75-79,574070,5720,150410,5100,7720
1,Diabetes,2016,F,80-84,435860,3920,122890,6580,10400
1,Diabetes,2016,F,85-89,321460,2610,89580,8160,14590
1,Diabetes,2016,F,90+,256280,1790,62290,10810,27490
1,Diabetes,2016,M,1-4,771420,210,440,0,200
1,Diabetes,2016,M,5-9,1007470,320,1820,0,80
1,Diabetes,2016,M,10-14,964330,470,3950,0,100
1,Diabetes,2016,M,15-19,997980,530,6480,10,320
1,Diabetes,2016,M,20-24,1186820,730,9200,10,790
1,Diabetes,2016,M,25-29,1277010,1280,12160,30,1040
1,Diabetes,2016,M,30-34,1259370,2630,19610,80,1080
1,Diabetes,2016,M,35-39,1234860,4650,33380,110,1180
1,Diabetes,2016,M,40-44,1199900,7170,56860,210,1380
1,Diabetes,2016,M,45-49,1244540,10160,95500,480,1960
1,Diabetes,2016,M,50-54,1361810,13480,148320,1040,3320
1,Diabetes,2016,M,55-59,1345500,15560,198130,1920,4920
1,Diabetes,2016,M,60-64,1170230,15060,230490,3180,6390
1,Diabetes,2016,M,65-69,977850,13870,250590,4970,7730
1,Diabetes,2016,M,70-74,737920,9910,224090,6480,7970
1,Diabetes,2016,M,75-79,501560,6380,169310,7340,8790
1,Diabetes,2016,M,80-84,346430,3720,121420,8500,10610
1,Diabetes,2016,M,85-89,212920,2110,71490,8480,11930
1,Diabetes,2016,M,90+,113350,970,32710,6400,13010
2,Hypertension,2000,F,20-24,1034000,1660,4570,10,330
2,Hypertension,2000,F,25-29,1050680,2760,12930,20,300
2,Hypertension,2000,F,30-34,1155470,4650,22840,40,440
2,Hypertension,2000,F,35-39,1362720,9370,46040,80,790
2,Hypertension,2000,F,40-44,1362380,16160,81400,180,1160
2,Hypertension,2000,F,45-49,1217750,23780,130460,360,1570
2,Hypertension,2000,F,50-54,1077730,30900,197580,740,2170
2,Hypertension,2000,F,55-59,818670,28750,216650,1200,2250
2,Hypertension,2000,F,60-64,664960,28530,231050,1890,2520
2,Hypertension,2000,F,65-69,603500,29090,260470,3200,3220
2,Hypertension,2000,F,70-74,562420,28140,283810,5460,4290
2,Hypertension,2000,F,75-79,493350,24750,281100,8620,5650
2,Hypertension,2000,F,80-84,343130,16470,205760,10300,6780
2,Hypertension,2000,F,85-89,213600,9700,127680,11040,7840
2,Hypertension,2000,F,90+,126610,4680,65420,10280,11000
2,Hypertension,2000,M,20-24,1064640,1740,4540,10,840
2,Hypertension,2000,M,25-29,1060640,3100,12930,30,770
2,Hypertension,2000,M,30-34,1150990,5950,26290,60,910
2,Hypertension,2000,M,35-39,1370090,11000,52330,150,1410
2,Hypertension,2000,M,40-44,1364710,17400,87810,290,1870
2,Hypertension,2000,M,45-49,1214820,23190,131220,600,2440
2,Hypertension,2000,M,50-54,1079250,29770,184660,1130,3210
2,Hypertension,2000,M,55-59,818830,28070,196930,1800,3690
2,Hypertension,2000,M,60-64,644000,26430,200120,2790,4450
2,Hypertension,2000,M,65-69,565710,26760,217140,4710,5730
2,Hypertension,2000,M,70-74,483850,23340,212690,7340,7260
2,Hypertension,2000,M,75-79,359850,18240,175200,9250,8270
2,Hypertension,2000,M,80-84,211300,10420,106160,8900,7840
2,Hypertension,2000,M,85-89,107340,4980,51870,6570,6630
2,Hypertension,2000,M,90+,45520,1730,18710,3910,5300
2,Hypertension,2001,F,20-24,1047730,1710,4640,10,310
2,Hypertension,2001,F,25-29,1053070,2880,13930,20,320
2,Hypertension,2001,F,30-34,1149920,4850,24980,40,470
2,Hypertension,2001,F,35-39,1334070,9180,49340,100,820
2,Hypertension,2001,F,40-44,1383760,15920,88430,190,1180
2,Hypertension,2001,F,45-49,1256220,24010,143110,400,1650
2,Hypertension,2001,F,50-54,1092820,30110,210690,770,2020
2,Hypertension,2001,F,55-59,879500,29740,245720,1340,2290
2,Hypertension,2001,F,60-64,688520,27860,253880,1990,2430
2,Hypertension,2001,F,65-69,603080,27300,276040,3550,2900
2,Hypertension,2001,F,70-74,567680,26200,303070,5930,3970
2,Hypertension,2001,F,75-79,495400,22360,297640,8950,5220
2,Hypertension,2001,F,80-84,362060,15750,230830,11560,6260
2,Hypertension,2001,F,85-89,219820,8770,140620,12200,7030
2,Hypertension,2001,F,90+,133030,4350,75480,11990,9920
2,Hypertension,2001,M,20-24,1079510,1840,4760,20,930
2,Hypertension,2001,M,25-29,1062470,3340,14270,20,830
2,Hypertension,2001,M,30-34,1145870,5920,28640,60,930
2,Hypertension,2001,M,35-39,1341450,10820,56650,140,1380
2,Hypertension,2001,M,40-44,1388370,17400,96590,330,1930
2,Hypertension,2001,M,45-49,1253780,23560,144480,680,2490
2,Hypertension,2001,M,50-54,1093700,28900,199470,1200,3120
2,Hypertension,2001,M,55-59,879040,29320,226290,1990,3810
2,Hypertension,2001,M,60-64,668480,26440,222760,3130,4250
2,Hypertension,2001,M,65-69,565550,25270,232630,4910,5210
2,Hypertension,2001,M,70-74,494600,22870,233550,7830,6680
2,Hypertension,2001,M,75-79,366850,17060,191730,10090,7360
2,Hypertension,2001,M,80-84,224800,10390,122230,9830,7330
2,Hypertension,2001,M,85-89,111180,4690,58640,7680,6050
2,Hypertension,2001,M,90+,48090,1790,21880,4400,4980
2,Hypertension,2002,F,20-24,1062610,2020,4970,20,320
2,Hypertension,2002,F,25-29,1060570,3170,15070,30,320
2,Hypertension,2002,F,30-34,1144540,5310,27530,40,430
2,Hypertension,2002,F,35-39,1294570,9440,51700,100,710
2,Hypertension,2002,F,40-44,1401880,16470,95540,240,1150
2,Hypertension,2002,F,45-49,1293930,24380,154980,470,1650
2,Hypertension,2002,F,50-54,1112990,29890,223210,850,2000
2,Hypertension,2002,F,55-59,935790,30410,273320,1440,2340
2,Hypertension,2002,F,60-64,717890,27480,276950,2200,2610
2,Hypertension,2002,F,65-69,608150,25990,291660,3450,2890
2,Hypertension,2002,F,70-74,569620,24150,318550,5970,3580
2,Hypertension,2002,F,75-79,499520,20590,313570,9470,4770
2,Hypertension,2002,F,80-84,379830,14530,253720,12750,5710
2,Hypertension,2002,F,85-89,223730,7470,150700,13150,6350
2,Hypertension,2002,F,90+,140580,3950,85760,13970,9170
2,Hypertension,2002,M,20-24,1095550,1940,5060,20,830
2,Hypertension,2002,M,25-29,1068670,3280,15280,40,750
2,Hypertension,2002,M,30-34,1141120,6160,31060,50,910
2,Hypertension,2002,M,35-39,1300180,10700,59670,150,1260
2,Hypertension,2002,M,40-44,1407000,18010,105070,360,1890
2,Hypertension,2002,M,45-49,1293460,24360,158220,740,2460
2,Hypertension,2002,M,50-54,1112110,28750,213000,1260,3210
2,Hypertension,2002,M,55-59,933320,30020,254120,2220,3710
2,Hypertension,2002,M,60-64,699530,26720,246770,3370,4170
2,Hypertension,2002,M,65-69,570740,24120,247790,5080,4950
2,Hypertension,2002,M,70-74,501340,21530,251220,8160,6060
2,Hypertension,2002,M,75-79,377070,16260,208330,10610,6910
2,Hypertension,2002,M,80-84,237790,9840,138020,10860,6770
2,Hypertension,2002,M,85-89,113460,4380,64250,8260,5500
2,Hypertension,2002,M,90+,51460,1710,25530,5170,4590
2,Hypertension,2003,F,20-24,1079720,2140,5460,10,340
2,Hypertension,2003,F,25-29,1072890,3290,16110,20,320
2,Hypertension,2003,F,30-34,1137300,5370,29790,40,420
2,Hypertension,2003,F,35-39,1255940,9460,53750,90,700
2,Hypertension,2003,F,40-44,1415650,16740,102160,240,1160
2,Hypertension,2003,F,45-49,1324480,24580,165590,460,1640
2,Hypertension,2003,F,50-54,1145170,29570,236350,930,2070
2,Hypertension,2003,F,55-59,982570,30040,297230,1530,2440
2,Hypertension,2003,F,60-64,749140,26830,299790,2460,2520
2,Hypertension,2003,F,65-69,620380,24410,308420,3710,2740
2,Hypertension,2003,F,70-74,570390,22570,331480,6290,3470
2,Hypertension,2003,F,75-79,501410,18770,326070,9930,4390
2,Hypertension,2003,F,80-84,395930,13740,274780,13670,5490
2,Hypertension,2003,F,85-89,227870,7080,160290,14220,5710
2,Hypertension,2003,F,90+,148360,3590,95870,15830,8780
2,Hypertension,2003,M,20-24,1114320,1980,5300,10,900
2,Hypertension,2003,M,25-29,1081530,3360,16260,30,800
2,Hypertension,2003,M,30-34,1132110,6070,32970,70,850
2,Hypertension,2003,M,35-39,1260000,10520,61890,140,1280
2,Hypertension,2003,M,40-44,1424200,18060,113290,370,1810
2,Hypertension,2003,M,45-49,1326830,24270,170100,730,2600
2,Hypertension,2003,M,50-54,1140740,28520,227860,1370,3170
2,Hypertension,2003,M,55-59,977810,30260,278410,2370,3790
2,Hypertension,2003,M,60-64,732320,26770,270880,3610,4090
2,Hypertension,2003,M,65-69,582360,23590,264890,5380,4550
2,Hypertension,2003,M,70-74,506130,20320,266280,8420,5960
2,Hypertension,2003,M,75-79,386430,15520,224010,11280,6550
2,Hypertension,2003,M,80-84,250460,9460,153270,12250,6520
2,Hypertension,2003,M,85-89,116210,4160,69730,8900,5140
2,Hypertension,2003,M,90+,55090,1690,29250,6000,4470
2,Hypertension,2004,F,20-24,1089820,2050,5590,20,320
2,Hypertension,2004,F,25-29,1085640,3210,16780,30,340
2,Hypertension,2004,F,30-34,1133740,5210,31760,40,370
2,Hypertension,2004,F,35-39,1225790,8830,55160,90,640
2,Hypertension,2004,F,40-44,1420280,16290,107350,190,1050
2,Hypertension,2004,F,45-49,1350990,24220,174600,460,1650
2,Hypertension,2004,F,50-54,1182760,28690,249010,940,2060
2,Hypertension,2004,F,55-59,1029100,29260,319900,1580,2440
2,Hypertension,2004,F,60-64,780360,25850,320830,2500,2410
2,Hypertension,2004,F,65-69,632620,23150,323790,3770,2540
2,Hypertension,2004,F,70-74,570640,20690,341850,6210,3100
2,Hypertension,2004,F,75-79,503930,17350,337230,9900,3840
2,Hypertension,2004,F,80-84,406240,12630,290840,14360,4970
2,Hypertension,2004,F,85-89,236260,6490,172150,14810,5160
2,Hypertension,2004,F,90+,156340,3510,106090,17420,7630
2,Hypertension,2004,M,20-24,1125960,2150,5580,10,920
2,Hypertension,2004,M,25-29,1094330,3390,17000,30,790
2,Hypertension,2004,M,30-34,1124870,6120,34700,60,890
2,Hypertension,2004,M,35-39,1228890,10440,63870,150,1170
2,Hypertension,2004,M,40-44,1430320,18250,120140,360,1910
2,Hypertension,2004,M,45-49,1354290,24800,181490,760,2580
2,Hypertension,2004,M,50-54,1177270,28950,242890,1400,3180
2,Hypertension,2004,M,55-59,1022740,30930,302800,2570,3790
2,Hypertension,2004,M,60-64,765550,26800,295370,3850,4080
2,Hypertension,2004,M,65-69,595190,22560,281260,5380,4260
2,Hypertension,2004,M,70-74,509260,19330,279350,8450,5270
2,Hypertension,2004,M,75-79,395430,14570,238190,11370,5880
2,Hypertension,2004,M,80-84,259890,9070,166070,12870,6010
2,Hypertension,2004,M,85-89,121690,4030,77190,9450,4750
2,Hypertension,2004,M,90+,58950,1590,33090,6650,4210
2,Hypertension,2005,F,20-24,1102500,1930,5540,10,340
2,Hypertension,2005,F,25-29,1103500,3170,17300,20,340
2,Hypertension,2005,F,30-34,1131500,5090,33110,40,440
2,Hypertension,2005,F,35-39,1222620,8880,57600,100,620
2,Hypertension,2005,F,40-44,1405770,16290,110920,240,1150
2,Hypertension,2005,F,45-49,1383670,24130,183010,480,1730
2,Hypertension,2005,F,50-54,1223790,28460,261820,1020,2020
2,Hypertension,2005,F,55-59,1075940,29170,340960,1690,2390
2,Hypertension,2005,F,60-64,810720,25460,340250,2620,2410
2,Hypertension,2005,F,65-69,649580,22290,339890,3780,2490
2,Hypertension,2005,F,70-74,571200,19550,351190,6230,2890
2,Hypertension,2005,F,75-79,508420,16010,347700,9810,3780
2,Hypertension,2005,F,80-84,412740,11820,303440,14200,4490
2,Hypertension,2005,F,85-89,249300,6380,187390,15070,4590
2,Hypertension,2005,F,90+,163590,3440,115160,18150,6770
2,Hypertension,2005,M,20-24,1139180,2270,5970,10,940
2,Hypertension,2005,M,25-29,1110190,3710,17700,40,830
2,Hypertension,2005,M,30-34,1118360,6430,36340,80,890
2,Hypertension,2005,M,35-39,1222270,10520,66640,150,1110
2,Hypertension,2005,M,40-44,1417490,18510,125180,370,1860
2,Hypertension,2005,M,45-49,1386580,25630,193340,760,2530
2,Hypertension,2005,M,50-54,1218670,29870,259270,1570,3140
2,Hypertension,2005,M,55-59,1068020,32260,327310,2580,3850
2,Hypertension,2005,M,60-64,797030,27270,318530,3940,3920
2,Hypertension,2005,M,65-69,612650,22440,298770,5480,4080
2,Hypertension,2005,M,70-74,512230,18600,290910,8380,4590
2,Hypertension,2005,M,75-79,406720,14410,254070,11420,5480
2,Hypertension,2005,M,80-84,268510,8850,177740,12850,5350
2,Hypertension,2005,M,85-89,130020,3970,86510,10080,4300
2,Hypertension,2005,M,90+,62490,1560,36820,7080,3710
2,Hypertension,2006,F,20-24,1105190,1770,5310,10,330
2,Hypertension,2006,F,25-29,1116010,2930,17430,20,340
2,Hypertension,2006,F,30-34,1129310,4840,33930,50,390
2,Hypertension,2006,F,35-39,1208930,8250,59340,90,620
2,Hypertension,2006,F,40-44,1365600,15530,113090,210,1100
2,Hypertension,2006,F,45-49,1394490,23390,189280,520,1690
2,Hypertension,2006,F,50-54,1255420,28020,273620,980,2220
2,Hypertension,2006,F,55-59,1085140,28150,348360,1810,2320
2,Hypertension,2006,F,60-64,867060,25860,369540,2740,2610
2,Hypertension,2006,F,65-69,670330,21740,357810,3940,2540
2,Hypertension,2006,F,70-74,571050,18260,358590,6240,2710
2,Hypertension,2006,F,75-79,513420,15370,358720,9920,3550
2,Hypertension,2006,F,80-84,415850,10930,311840,14850,4300
2,Hypertension,2006,F,85-89,265390,6130,204740,16660,4450
2,Hypertension,2006,F,90+,171520,3060,124350,20140,6460
2,Hypertension,2006,M,20-24,1141430,2240,6200,10,960
2,Hypertension,2006,M,25-29,1120180,3610,18170,40,820
2,Hypertension,2006,M,30-34,1109400,6280,37770,70,810
2,Hypertension,2006,M,35-39,1207640,10940,69800,150,1150
2,Hypertension,2006,M,40-44,1375570,18220,128770,360,1740
